,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7665995975855131,0.08249496981891348,0.01609657947686117,0.0,0.0,0.096579476861167,0.028169014084507043,0.01006036217303823
frontalpole-rh,0.08823529411764706,0.5183823529411765,0.12867647058823528,0.0,0.0625,0.009191176470588236,0.06801470588235294,0.125
lateralorbitofrontal-rh,0.01394169835234474,0.09252217997465145,0.5564005069708492,0.04055766793409379,0.17363751584283904,0.022813688212927757,0.021546261089987327,0.07858048162230671
parahippocampal-rh,0.0,0.0,0.09027777777777778,0.84375,0.0,0.0,0.003472222222222222,0.0625
parsorbitalis-rh,0.0014858841010401188,0.06240713224368499,0.20059435364041606,0.0,0.6805349182763745,0.0,0.01634472511144131,0.03863298662704309
rostralanteriorcingulate-lh,0.20869565217391303,0.021739130434782608,0.06521739130434782,0.0,0.0,0.6739130434782609,0.030434782608695653,0.0
temporalpole-lh,0.028455284552845527,0.07113821138211382,0.042682926829268296,0.0,0.014227642276422764,0.01016260162601626,0.741869918699187,0.09146341463414634
temporalpole-rh,0.0050933786078098476,0.10865874363327674,0.10865874363327674,0.044142614601018676,0.042444821731748725,0.0,0.06621392190152801,0.6247877758913413
