,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5416666666666666,0.09684684684684684,0.04504504504504504,0.17229729729729729,0.01463963963963964,0.05518018018018018,0.019144144144144143,0.05518018018018018
frontalpole-rh,0.06715063520871144,0.4337568058076225,0.13520871143375682,0.043557168784029036,0.0662431941923775,0.14609800362976408,0.0499092558983666,0.05807622504537205
lateralorbitofrontal-rh,0.04846335697399527,0.15721040189125296,0.3486997635933806,0.013002364066193853,0.1595744680851064,0.16312056737588654,0.02127659574468085,0.08865248226950355
medialorbitofrontal-lh,0.2026378896882494,0.06474820143884892,0.016786570743405275,0.4448441247002398,0.06474820143884892,0.013189448441247002,0.18105515587529977,0.011990407673860911
medialorbitofrontal-rh,0.020151133501259445,0.08690176322418136,0.1486146095717884,0.08564231738035265,0.4420654911838791,0.05289672544080604,0.1397984886649874,0.02392947103274559
parsorbitalis-rh,0.05076741440377804,0.1806375442739079,0.18890200708382526,0.008264462809917356,0.07083825265643448,0.3565525383707202,0.010625737898465172,0.1334120425029516
rostralanteriorcingulate-rh,0.03379224030037547,0.07509386733416772,0.02127659574468085,0.21401752190237797,0.12640801001251564,0.008760951188986232,0.5143929912390488,0.006257822277847309
temporalpole-rh,0.0584144645340751,0.09596662030598054,0.12100139082058414,0.011126564673157162,0.04033379694019471,0.15855354659248957,0.004172461752433936,0.5104311543810849
