,entorhinal-lh,frontalpole-lh,lateralorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6168521462639109,0.017488076311605722,0.04451510333863275,0.05087440381558029,0.0,0.08585055643879173,0.1383147853736089,0.046104928457869634
frontalpole-lh,0.02127659574468085,0.6217494089834515,0.07328605200945626,0.0,0.004728132387706856,0.12056737588652482,0.01182033096926714,0.14657210401891252
lateralorbitofrontal-rh,0.03840472673559823,0.05760709010339734,0.5081240768094535,0.03545051698670606,0.11521418020679468,0.10044313146233383,0.007385524372230428,0.13737075332348597
parahippocampal-rh,0.06153846153846154,0.0,0.06153846153846154,0.7333333333333333,0.0,0.01282051282051282,0.0641025641025641,0.06666666666666667
parsorbitalis-rh,0.0,0.008547008547008548,0.19230769230769232,0.0,0.7606837606837606,0.0,0.008547008547008548,0.029914529914529916
rostralanteriorcingulate-rh,0.08463949843260188,0.09247648902821316,0.10658307210031348,0.014106583072100314,0.0,0.43103448275862066,0.03605015673981191,0.23510971786833856
temporalpole-lh,0.17148014440433212,0.005415162454873646,0.01263537906137184,0.048736462093862815,0.0036101083032490976,0.04512635379061372,0.6714801444043321,0.04151624548736462
temporalpole-rh,0.03680203045685279,0.0850253807106599,0.12436548223350254,0.03807106598984772,0.02030456852791878,0.18401015228426396,0.02918781725888325,0.48223350253807107
