,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.022134995557340942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004282655246252677,0.0,0.0,0.0,0.0,0.0,-0.0021413276231263384,-0.0021413276231263384,0.0,0.0,-0.004282655246252677,0.0,-0.0021413276231263384,0.0,0.0,-0.006519304289804358,0.01161559594611616,-0.03827835897366064,-0.1526810851662848,0.0,-0.01650762741580225,0.0,-0.0021413276231263384,0.0,-0.0021413276231263384,0.0,-0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0047694753577106515,0.0,0.0630415022655859,0.0,-0.0021413276231263384,0.0,0.0,-0.0021413276231263384,-0.0021413276231263384,0.0,0.0,-0.004282655246252677,0.0,0.1445447210656935,0.0,0.0
Fz,0.0,-0.00668779030056138,0.010578215020868552,-0.005765344005345334,0.012935893590058659,-0.002534340481144256,-0.0010357023229292314,-0.00012615584554151807,0.006990170776096769,-0.025882646348797667,-0.003970738840345732,-0.0036908783857648973,0.0016097077761267954,-0.004770381785049096,0.006891855215359906,-0.006774882290984326,0.00043356506362015115,0.0007622553370992061,0.009372191374409266,-0.0053106436469781935,0.012442275137226368,0.0015157650349927575,-5.45144843818908e-05,-0.009246327050174604,-0.005306125066721939,-0.003907988879045186,0.010575518448780144,-0.01059446733372572,0.0024764735017335313,0.0,0.0,0.0,0.0,-0.0026326560418811207,0.0,0.0024924342932838503,0.0016097077761267954,-0.0014581895768888894,-0.002086709514468348,-0.004942525116746997,0.005695889053987122,-0.0031828296282432837,0.008011807195970243,-0.0016892202125715038,-0.009564449676280165,-0.007853219605041102,0.005548087751411621,0.0013825397977600077,0.004457652303120356,0.0024652499314196143,-0.0020600353148911123,0.009682588685883169,-0.0011566836652740706,-0.0041173740576938185,-0.004415527474279802,0.00025151000748918195,0.0019305269743207613,0.01271710684926395,0.0126649245353369,0.0,0.0005862493480854776,-0.005261813828079973
F3,0.0,-0.005236930483317907,0.000764875301915463,-0.009451327102154732,0.009424353439015678,0.0013264537095271263,-0.00894139642281163,-0.006558992167817784,-0.007737815828551585,-0.010467003606805532,-0.0015592310359713885,-0.0047223591737573355,0.004630561707267968,-0.007818405344381791,0.0020377960271481844,-0.011748791250489492,-0.0015592724701697577,0.013050529460688746,0.00487204021536999,-0.004990811344998413,0.009654789733252019,0.011809015857820702,-0.006961608273381846,-0.0169318987101244,-0.0005123131457493921,0.0017291526834879289,0.005015278239136067,-0.010256642181679595,0.0052345480169116165,0.0,0.0,0.0,0.0,0.0002817111147195711,0.0,-0.0017763255183324972,0.006543185021139521,-0.0004899801128278071,-0.0021229433047991204,0.008668262187154711,0.006643849406080129,0.005775885818619394,0.009661481356288817,0.0031227712285732886,-0.0053330371064377845,-0.00799957637675586,-0.003416021767538982,0.006055463072122895,0.0036239178578618887,0.0003600424667385936,0.0017493104209950726,-0.001827724641410837,-0.0038007382994070804,-0.0022124826074773063,-0.013419811753663913,0.005838534326555265,0.013600817049244502,0.013650040876908402,0.009639106889168865,0.0,-0.006970599494428197,6.026604152958165e-05
F7,0.0,-0.008992484468456245,-0.007050265483265665,0.021377511946680916,-0.010206371334200357,0.013649530388250949,0.007127404757432648,-0.010583614085948472,0.024480624172965273,-0.0003443793075482097,-0.015052197135226996,-0.009095090270122189,0.01802723703234645,0.012778015095521934,0.016974972796517954,-0.013838310269482883,-0.011764637507492681,-0.01190480907897556,-0.026958010081469114,0.0009100849298125067,-0.0010069845385948673,0.0006267301850470799,-0.025702541976841835,-0.022823080810522433,-0.0029133284777858705,0.004541019997828476,-0.011896091284292304,0.021808065333795115,0.008487486398258977,0.0,0.0,0.0,0.0,-0.0035179207478494116,0.0,-0.01734751322264904,-0.005826656955571741,0.0266297454853051,-0.003081661167851626,0.0007098926628134015,-0.008724557578524215,0.0231138324719888,0.01572721861930738,0.013751132322650336,0.0014885238158262853,0.001402349736260293,0.00023305571119901052,-0.01529497450837582,0.02916984668040908,-0.006564710736968019,-0.015505892304591293,-0.014802709701928032,-0.00025249903509863385,0.0026926890196205845,0.005369950184407776,0.027334935822501474,0.010912248527947532,0.008487486398258977,-0.0005070058047303809,0.0,-0.024287458976832065,-0.011965833641758343
FT9,0.0,0.00047687120259300164,0.010901819772513872,-0.015473766419011556,-0.015681957504438897,0.0035009387321639773,-0.011096952908232632,-0.011220235315775467,0.006278921518329745,-0.013203411427767103,-0.020454094041689554,-0.012820026183749547,-0.006635390743462688,-0.012916712620194747,-0.0008218827169522332,-0.0030247076251449234,-0.0012602201659934267,0.00615483899131947,0.0012433216428411331,-0.0012876162565584985,0.004362155322135457,0.008549596557361174,-0.009947437271753921,-0.01692463905170609,-0.012614555504511491,0.0016002709396545417,0.015334705655570845,-0.004678970626462178,0.0,0.0004924895345973898,0.0,0.0,0.0,0.009711530047974523,0.0,0.0025427156579603226,-0.000944365005027631,-0.001806701762253525,-0.0020123324653850694,0.014828838123477895,0.0013811022151339458,-0.002299351320744403,0.020438315685791675,0.01015018754480269,-0.011957369378736678,0.009534255578768979,-0.011247471382447059,0.009877026758619383,1.3377997495562025e-05,0.015950157549924092,-0.0180728744970369,0.009889764660540994,-0.00923609906042291,-0.004365355800005211,0.004855444976200288,0.011819748830337356,0.017660652947412883,0.023939894513529604,0.006045094605165686,0.0,-0.003230498352169958,0.0077009578454178135
FC5,0.0,-0.005321573902618858,0.011206683063830747,0.007340230166011236,0.012032940128373875,-0.006450252510430479,0.010298111860392003,0.002453745283269186,0.02493123402462469,-0.01650524116937134,-0.0007533904580726541,-0.0017432707437660356,0.004640044994375703,-0.0021543389099236074,-0.006636389000338503,-0.005889129387775777,0.0019994596815498117,-0.004908194106187046,-0.0016714091939365322,0.005834454306506899,0.004970105595270925,-7.156003283721041e-05,-0.006021294336063604,-0.0009645528583408849,-0.006433166547533953,-0.0006575080545239212,0.01420134983127109,-0.004459536821657121,0.0,0.00028121484814398203,-0.009904632185451442,0.0,0.0,0.006906146202775406,0.0,-0.005922095245599661,0.00028121484814398203,-0.0019789565260739835,-0.0027773735216621866,-0.003173868366525664,0.002390326209223847,-0.010966072503982034,0.00944321068158117,-0.0035200098736764378,-0.008934953538241601,-0.009088325181653936,0.011206683063830747,-0.004266264429598196,0.012514060742407199,-0.006247030057625929,0.0,0.008936260111874865,-0.002599176979217842,-0.00785763332478365,-0.007956832415247594,-0.005821891098494746,0.0003323722311694595,0.011833536890805019,-0.001996846534283288,0.0,0.008535142006462918,-0.008915756956399037
FC1,0.0,-0.009483647712757486,-0.001536965856511474,-0.0020833592264383107,-0.0028921328031363443,0.0025195652209598386,0.0005442535246476185,-0.0015712326939280215,0.009174982359467275,-0.011258019143466249,-0.004989708809854404,0.0013638142665888427,0.01696360879454132,-0.002978869819317328,0.006266170488332626,-0.012669672142872719,0.0026637263042913924,-0.003077654457549806,0.0005979548472713307,-0.0015851270317684373,0.007065681173137051,0.005808067720885381,-0.006344553314039943,-0.004628837094341032,0.001355166946624872,-0.0021775124187239855,0.001424931765317247,-0.005305497209759008,0.0029378316906747536,0.0,0.0,0.0,0.0,-0.007014412825282864,0.0,-0.0065760669854821145,0.007676269901440485,0.0015119912239375637,-0.0005402083376814205,-0.002577575547091017,0.008529188779378317,0.005694157600953211,0.004760364296640477,0.0037429118357949574,-0.007330523667626801,-0.0052672144983252935,-0.007134185535021119,-0.002193253472353317,0.012319939347990902,-0.002783469701080614,0.009017542510224944,-0.010670265202457504,-0.009651581597752706,0.005707436366863987,-0.002887501357189539,0.0024575097078624597,0.0062062841334635,0.009594186843551164,0.01192204537785212,0.0,-0.0005096349318427021,-0.010106899635042056
C3,0.0,-0.011671607943345975,-0.003271280983597906,-0.01186900844264944,-0.005551487742807119,-0.003818145357709515,-0.005007520559680921,-0.0014706376349337344,0.004059082024253247,-0.012187816904733546,-0.011381653937427409,0.003697637873208117,0.009936973567673802,0.0011086062154456143,-0.001257968156112555,0.0006618906864784418,0.002416100676916928,0.01049581821802239,0.0033610547529162003,0.008370376269155622,0.004706290999656958,0.004977374112940806,-0.011189147341815524,-0.010590564193491327,0.008742704462010819,0.002259339153868326,0.009486264613294298,-0.0008379146144570923,0.0020648358455502788,0.0,0.0,0.0,0.0,-0.0032206584438122313,0.0,-0.004037705452928433,0.005567069932161098,0.000544867661405447,0.005748692485962915,0.0016130306567438656,0.003670975885896403,0.006770226366927985,0.0038317308343573317,9.415870702594517e-05,-0.0021731672976670335,-0.005680491044117093,-0.00896645373878973,0.0027318161918679622,0.0032808730348333967,-0.0029009495034488728,-0.00463409613239881,-0.0033039331090281114,-0.002446247123657045,0.0031288096593287094,-0.0032046847421629207,0.0040264298988230435,0.010801550169442608,0.012267802866668686,-0.0008996169522004979,0.0,-0.010249087169507828,0.0013994606996434351
T7,0.0,0.0014432884536923728,-0.012468550251597987,0.008495682034543723,0.008452332381340948,0.026199340405276758,0.010338467292261663,0.004182816537467701,-0.007704338365293079,-0.017105263157894738,0.0103359173126615,-0.030895552835577315,-0.007653338773289813,-0.012766897864817082,0.014409934720522235,-0.008700530395756835,-0.0025210798313613537,-0.0006867945056439548,-0.00027879776961784244,-0.017552359581123347,-0.0049265605875153,0.002297531619747043,0.007788487692098463,-0.03520756833945328,0.008236434108527133,0.00557000543995648,-0.008366483068135457,0.004458214334285324,-0.011842105263157895,0.0,0.0,0.0,0.0,-0.0013140894872841029,0.0,-0.009662722698218416,-0.004574663402692779,0.01308309533523732,-0.00037569699442404486,0.0037510199918400653,-0.004251665986672107,0.014451584387324901,0.010856963144294844,0.018285903712770297,-0.028863219094247244,-0.015775873793009654,-0.012462600299197608,0.0018130354957160344,0.012919896640826873,0.019093397252821977,-0.0002447980416156667,-0.0031560247518019856,0.007303991568067456,-0.0018096355229158152,-0.009860771113831091,0.01986434108527132,0.009403474772201822,0.010533965728274173,0.020062389500883994,0.0,0.0003552971576227387,-0.002958826329389364
TP9,0.0,-0.0320841215471779,0.002390198965467473,-0.001013316829595541,-0.0023538733199537434,-0.01667351880636162,-0.008435936255500667,-0.0032191316650224296,-0.009162995594713657,0.014565467235348725,-0.0064438701661084586,0.01339551536267142,0.01092085748955103,-0.0017467194960499692,-0.002042836465103684,-0.011556972047190077,-0.008120646758043049,-0.004404407305754907,0.004998803201835999,-0.007254509375116933,0.0003921221577528472,-0.002124325650265286,-0.005972824663426503,0.008091686024307772,0.007762284405571437,0.018131890127395155,0.006941381835632987,-0.0012829676318066776,0.009707428879600917,0.0,0.006201968450856141,0.0,0.0,-0.0027280345960791347,0.0,-0.010198050792945598,0.013212889308345693,0.0051711658952317534,0.0047961255812489344,-0.0027852195723718394,0.015235270324929216,0.0028364651036819205,0.003060477210646572,-0.012786199580793972,0.005897346196587314,-0.0010538238443770394,-0.004309685037172016,0.010833832741665621,0.0048537144398004585,-0.005089201554471543,0.005487738312805622,-0.002842404548664546,0.002053978863891085,-0.007390617696338749,-0.0018973438208093225,0.006067143049750573,0.0015185260198175496,-0.009881478375371736,0.008169326449120634,0.0,-0.005221461115344616,-0.002617109521583647
