,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh
bankssts-rh,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.20426829268292682,0.6280487804878049,0.04573170731707317,0.0,0.0,0.0,0.0,0.12195121951219512
frontalpole-rh,0.0,0.07327586206896551,0.8103448275862069,0.11637931034482758,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.14720812182741116,0.8527918781725888,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.0,0.4854771784232365,0.31950207468879666,0.1950207468879668,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.2166172106824926,0.5519287833827893,0.2314540059347181,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.1552346570397112,0.2743682310469314,0.5703971119133574,0.0
rostralanteriorcingulate-rh,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
