,TP9,FT10,FC6,F4,F8,Fp2,AF7,F2
TP9,0.40789473684210525,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.2236842105263158
FT10,0.3888888888888889,0.375,0.0,0.0,0.0,0.0,0.0,0.2361111111111111
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.32
