,TP9,FT10,FC6,F4,F8,Fp2,AF7,F2
TP9,0.28654970760233917,0.25146198830409355,0.19883040935672514,0.2631578947368421,0.0,0.0,0.0,0.0
FT10,0.2654320987654321,0.25925925925925924,0.20987654320987653,0.2654320987654321,0.0,0.0,0.0,0.0
FC6,0.2518518518518518,0.2518518518518518,0.24444444444444444,0.2518518518518518,0.0,0.0,0.0,0.0
F4,0.2710843373493976,0.25903614457831325,0.20481927710843373,0.26506024096385544,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0
Fp2,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0
AF7,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
