,FC1,TP9,Oz,T8,F8,Fp2,AF7,C1
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.3288590604026846,0.33557046979865773,0.33557046979865773,0.0
Fp2,0.0,0.0,0.0,0.0,0.3105590062111801,0.3416149068322981,0.34782608695652173,0.0
AF7,0.0,0.0,0.0,0.0,0.2994011976047904,0.33532934131736525,0.3652694610778443,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
