,FC1,TP9,Oz,T8,F8,Fp2,AF7,C1
FC1,0.23880597014925373,0.2537313432835821,0.2537313432835821,0.2537313432835821,0.0,0.0,0.0,0.0
TP9,0.07657657657657657,0.32882882882882886,0.2927927927927928,0.30180180180180183,0.0,0.0,0.0,0.0
Oz,0.08056872037914692,0.3080568720379147,0.3033175355450237,0.3080568720379147,0.0,0.0,0.0,0.0
T8,0.07906976744186046,0.3116279069767442,0.3023255813953488,0.30697674418604654,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
