,FT9,TP9,FT10,F8,Fp2,AF7,F1,C5
FT9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
TP9,0.0,0.5436893203883495,0.23300970873786409,0.22330097087378642,0.0,0.0,0.0,0.0
FT10,0.0,0.34285714285714286,0.32857142857142857,0.32857142857142857,0.0,0.0,0.0,0.0
F8,0.0,0.34328358208955223,0.3283582089552239,0.3283582089552239,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444
