,FT9,TP9,FT10,F8,Fp2,AF7,F1,C5
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.32786885245901637,0.3360655737704918,0.0,0.0,0.0,0.3360655737704918,0.0
FT10,0.0,0.25949367088607594,0.37341772151898733,0.0,0.0,0.0,0.3670886075949367,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.2645161290322581,0.36774193548387096,0.0,0.0,0.0,0.36774193548387096,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
