,TP9,FT10,FC6,F4,F8,Fp2,AF7,F2
TP9,0.28717948717948716,0.2923076923076923,0.28205128205128205,0.0,0.0,0.0,0.0,0.13846153846153847
FT10,0.2849740932642487,0.29015544041450775,0.2849740932642487,0.0,0.0,0.0,0.0,0.13989637305699482
FC6,0.28421052631578947,0.2894736842105263,0.28421052631578947,0.0,0.0,0.0,0.0,0.14210526315789473
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0
Fp2,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0
AF7,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0
F2,0.2523364485981308,0.2523364485981308,0.2523364485981308,0.0,0.0,0.0,0.0,0.24299065420560748
