,FT9,TP9,FT10,F8,Fp2,AF7,F1,C5
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5064935064935064,0.0,0.0,0.0,0.4935064935064935,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
F1,0.0,0.0,0.5064935064935064,0.0,0.0,0.0,0.4935064935064935,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
