,TP9,FT10,FC6,F4,F8,Fp2,AF7,F2
TP9,0.34065934065934067,0.31868131868131866,0.0,0.0,0.0,0.0,0.0,0.34065934065934067
FT10,0.3372093023255814,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.3372093023255814
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.34408602150537637,0.3118279569892473,0.0,0.0,0.0,0.0,0.0,0.34408602150537637
