,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.7692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.5137614678899083,0.10091743119266056,0.3853211009174312,0.0,0.0,0.0,0.0
insula-rh,0.10964912280701754,0.06578947368421052,0.4473684210526316,0.0043859649122807015,0.07017543859649122,0.19298245614035087,0.10964912280701754,0.0
medialorbitofrontal-lh,0.0,0.26143790849673204,0.0,0.5751633986928104,0.0,0.0,0.16339869281045752,0.0
paracentral-lh,0.0,0.0,0.13740458015267176,0.0,0.5877862595419847,0.19083969465648856,0.08396946564885496,0.0
parsorbitalis-lh,0.0,0.0,0.34558823529411764,0.0,0.17647058823529413,0.375,0.10294117647058823,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.16233766233766234,0.18831168831168832,0.07142857142857142,0.09090909090909091,0.487012987012987,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
