,Fp1,TP9,F8,Fp2,AF7,AF3,F5,AF8
Fp1,0.3684210526315789,0.0,0.0,0.32105263157894737,0.0,0.0,0.0,0.3105263157894737
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3502824858757062,0.0,0.0,0.3389830508474576,0.0,0.0,0.0,0.3107344632768362
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5508474576271186,0.4491525423728814,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5047619047619047,0.49523809523809526,0.0
AF8,0.3390804597701149,0.0,0.0,0.3218390804597701,0.0,0.0,0.0,0.3390804597701149
