,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.2823529411764706,0.0,0.16470588235294117,0.3058823529411765,0.11764705882352941,0.0,0.0,0.12941176470588237
frontalpole-rh,0.0,0.4807692307692308,0.0,0.0,0.07692307692307693,0.23076923076923078,0.21153846153846154,0.0
lateralorbitofrontal-lh,0.20689655172413793,0.0,0.40229885057471265,0.2413793103448276,0.011494252873563218,0.034482758620689655,0.0,0.10344827586206896
medialorbitofrontal-lh,0.22321428571428573,0.0,0.15178571428571427,0.3125,0.16071428571428573,0.0,0.0,0.15178571428571427
medialorbitofrontal-rh,0.08571428571428572,0.08571428571428572,0.0,0.2,0.45714285714285713,0.0,0.0,0.17142857142857143
parahippocampal-lh,0.0,0.15384615384615385,0.1076923076923077,0.0,0.0,0.49230769230769234,0.24615384615384617,0.0
rostralanteriorcingulate-rh,0.0,0.21951219512195122,0.024390243902439025,0.0,0.0,0.3902439024390244,0.36585365853658536,0.0
temporalpole-lh,0.13846153846153847,0.0,0.1076923076923077,0.23076923076923078,0.2153846153846154,0.0,0.0,0.3076923076923077
