,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.35526315789473684,0.05701754385964912,0.10964912280701754,0.22807017543859648,0.05701754385964912,0.14473684210526316,0.0,0.04824561403508772
frontalpole-rh,0.1092896174863388,0.4808743169398907,0.09836065573770492,0.02185792349726776,0.12021857923497267,0.1092896174863388,0.060109289617486336,0.0
lateralorbitofrontal-lh,0.18032786885245902,0.12021857923497267,0.39344262295081966,0.15300546448087432,0.04918032786885246,0.0546448087431694,0.0,0.04918032786885246
medialorbitofrontal-lh,0.22065727699530516,0.023474178403755867,0.11267605633802817,0.3333333333333333,0.12206572769953052,0.107981220657277,0.0,0.07981220657276995
medialorbitofrontal-rh,0.0738255033557047,0.18120805369127516,0.053691275167785234,0.1476510067114094,0.46308724832214765,0.0,0.0,0.08053691275167785
parahippocampal-lh,0.17543859649122806,0.08187134502923976,0.05847953216374269,0.15789473684210525,0.0,0.4269005847953216,0.0935672514619883,0.005847953216374269
rostralanteriorcingulate-rh,0.0,0.10344827586206896,0.011494252873563218,0.0,0.0,0.1839080459770115,0.6091954022988506,0.09195402298850575
temporalpole-lh,0.0891089108910891,0.0,0.06930693069306931,0.1485148514851485,0.13861386138613863,0.0,0.09900990099009901,0.45544554455445546
