,entorhinal-lh,entorhinal-rh,frontalpole-rh,middletemporal-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-rh,temporalpole-rh
entorhinal-lh,0.5305343511450382,0.05343511450381679,0.011450381679389313,0.0,0.10687022900763359,0.07633587786259542,0.06870229007633588,0.15267175572519084
entorhinal-rh,0.0392156862745098,0.5210084033613446,0.0392156862745098,0.1568627450980392,0.047619047619047616,0.1792717086834734,0.0,0.01680672268907563
frontalpole-rh,0.03139013452914798,0.053811659192825115,0.6591928251121076,0.08071748878923767,0.0,0.0,0.12556053811659193,0.04932735426008968
middletemporal-rh,0.0,0.24154589371980675,0.0966183574879227,0.5410628019323671,0.0,0.0821256038647343,0.004830917874396135,0.033816425120772944
parahippocampal-lh,0.1674641148325359,0.07655502392344497,0.0,0.0,0.5406698564593302,0.215311004784689,0.0,0.0
parahippocampal-rh,0.08759124087591241,0.20802919708029197,0.0,0.08029197080291971,0.15693430656934307,0.46715328467153283,0.0,0.0
parsopercularis-rh,0.12290502793296089,0.0,0.1340782122905028,0.0,0.0,0.0,0.6536312849162011,0.0893854748603352
temporalpole-rh,0.1702127659574468,0.0425531914893617,0.03829787234042553,0.01276595744680851,0.0,0.0,0.06808510638297872,0.6680851063829787
