,Fp1,P3,Fp2,AF7,CP3,P1,P5,PO3
Fp1,0.45614035087719296,0.0,0.07017543859649122,0.47368421052631576,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34615384615384615,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0,0.0,0.0
AF7,0.3419354838709677,0.0,0.05161290322580645,0.6064516129032258,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
