,P3,O2,Fp2,AF7,CP3,P1,P5,PO3
P3,0.7312198483804273,0.0585802894555479,0.042729152308752585,0.16747070985527224,0.0,0.0,0.0,0.0
O2,0.20047732696897375,0.6682577565632458,0.13126491646778043,0.0,0.0,0.0,0.0,0.0
Fp2,0.029315960912052116,0.026058631921824105,0.5746859004187994,0.19497440670079105,0.044206607724523034,0.04467194043741275,0.04467194043741275,0.04141461144718474
AF7,0.10255336961071577,0.0004185851820845542,0.17455002092925911,0.528673084972792,0.04813729593972373,0.051485977396400165,0.04897446630389284,0.045207199665131856
CP3,0.0,0.0,0.02259072338380197,0.027877913962989664,0.24152847873107425,0.2328767123287671,0.23864455659697187,0.23648161499639508
P1,0.0,0.0,0.023159434422233057,0.03022915650901999,0.23671379814724525,0.23768893222818138,0.23720136518771331,0.23500731350560702
P5,0.0,0.0,0.02273271117492223,0.028236420196219192,0.2383345297918162,0.23283082077051925,0.24240248863364441,0.23546302943287867
PO3,0.0,0.0,0.021797045289416325,0.026398643739404214,0.23855655122305644,0.2334705739888593,0.23758779365463792,0.2421893921046258
