,P3,O2,Fp2,AF7,CP3,P1,P5,PO3
P3,0.6395939086294417,0.0,0.0,0.3604060913705584,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
AF7,0.5070422535211268,0.0,0.0,0.49295774647887325,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.24892703862660945,0.2503576537911302,0.24892703862660945,0.25178826895565093
P1,0.0,0.0,0.0,0.0,0.24892703862660945,0.2503576537911302,0.24892703862660945,0.25178826895565093
P5,0.0,0.0,0.0,0.0,0.24752475247524752,0.24752475247524752,0.25035360678925034,0.2545968882602546
PO3,0.0,0.0,0.0,0.0,0.24615384615384617,0.24755244755244754,0.25034965034965034,0.25594405594405595
