,P3,O2,Fp2,AF7,CP3,P1,P5,PO3
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.1926605504587156,0.2018348623853211,0.2018348623853211,0.2018348623853211,0.2018348623853211
CP3,0.0,0.0,0.0,0.05456852791878172,0.23730964467005075,0.23730964467005075,0.23604060913705585,0.23477157360406092
P1,0.0,0.0,0.0,0.05456852791878172,0.23730964467005075,0.23730964467005075,0.23604060913705585,0.23477157360406092
P5,0.0,0.0,0.0,0.05456852791878172,0.23730964467005075,0.23730964467005075,0.23604060913705585,0.23477157360406092
PO3,0.0,0.0,0.0,0.05505761843790013,0.23687580025608196,0.23687580025608196,0.235595390524968,0.235595390524968
