,Fp1,P3,Fp2,AF7,CP3,P1,P5,PO3
Fp1,0.3606060606060606,0.20909090909090908,0.20606060606060606,0.22424242424242424,0.0,0.0,0.0,0.0
P3,0.2537878787878788,0.2727272727272727,0.23106060606060605,0.24242424242424243,0.0,0.0,0.0,0.0
Fp2,0.2556390977443609,0.23684210526315788,0.2518796992481203,0.2556390977443609,0.0,0.0,0.0,0.0
AF7,0.26501766784452296,0.2332155477031802,0.24028268551236748,0.26148409893992935,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
P1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
P5,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
PO3,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
