,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
fusiform-rh,0.13518886679920478,0.12127236580516898,0.13518886679920478,0.11332007952286283,0.12326043737574553,0.1312127236580517,0.13717693836978131,0.10337972166998012
inferiorparietal-rh,0.12164948453608247,0.13814432989690723,0.12164948453608247,0.13402061855670103,0.13814432989690723,0.13402061855670103,0.12371134020618557,0.088659793814433
insula-lh,0.12921348314606743,0.11423220973782772,0.15168539325842698,0.10674157303370786,0.11610486891385768,0.12359550561797752,0.13670411985018727,0.12172284644194757
isthmuscingulate-rh,0.12008733624454149,0.13755458515283842,0.12008733624454149,0.14410480349344978,0.13755458515283842,0.1331877729257642,0.1222707423580786,0.0851528384279476
lateraloccipital-rh,0.12195121951219512,0.13821138211382114,0.12195121951219512,0.13211382113821138,0.13821138211382114,0.13414634146341464,0.12398373983739837,0.08943089430894309
lingual-rh,0.12573673870333987,0.13163064833005894,0.12573673870333987,0.1237721021611002,0.13359528487229863,0.137524557956778,0.12770137524557956,0.09430255402750491
rostralanteriorcingulate-lh,0.13346228239845262,0.11992263056092843,0.13733075435203096,0.11218568665377177,0.1218568665377176,0.12959381044487428,0.13926499032882012,0.10638297872340426
rostralanteriorcingulate-rh,0.1258741258741259,0.1048951048951049,0.1561771561771562,0.09557109557109557,0.10722610722610723,0.11655011655011654,0.13286713286713286,0.16083916083916083
