,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.21212121212121213,0.2222222222222222,0.12121212121212122,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0
frontalpole-rh,0.08333333333333333,0.20833333333333334,0.12878787878787878,0.08333333333333333,0.06439393939393939,0.21212121212121213,0.17803030303030304,0.041666666666666664
isthmuscingulate-rh,0.028397565922920892,0.07302231237322515,0.18661257606490872,0.16227180527383367,0.15212981744421908,0.08924949290060852,0.16835699797160245,0.13995943204868155
lateraloccipital-rh,0.004415011037527594,0.052980132450331126,0.18101545253863136,0.18984547461368653,0.17880794701986755,0.0706401766004415,0.15673289183222958,0.16556291390728478
precuneus-rh,0.0,0.042600896860986545,0.1726457399103139,0.1860986547085202,0.20179372197309417,0.06053811659192825,0.14798206278026907,0.18834080717488788
rostralanteriorcingulate-lh,0.06853582554517133,0.17445482866043613,0.1308411214953271,0.09345794392523364,0.0778816199376947,0.22429906542056074,0.17133956386292834,0.059190031152647975
rostralanteriorcingulate-rh,0.044534412955465584,0.09919028340080972,0.16396761133603238,0.1396761133603239,0.12955465587044535,0.11538461538461539,0.1902834008097166,0.11740890688259109
superiorparietal-rh,0.0,0.030952380952380953,0.16904761904761906,0.18333333333333332,0.20476190476190476,0.05,0.14285714285714285,0.21904761904761905
