,Fp1,F7,F8,Fp2,AF7,FT8,AF8,AF4
Fp1,0.6919642857142857,0.0,0.0,0.0,0.0,0.0,0.3080357142857143,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.38285714285714284,0.0,0.0,0.0,0.0,0.0,0.6171428571428571,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
