,Fp1,F7,F8,Fp2,AF7,FT8,AF8,AF4
Fp1,0.8042414355628059,0.0,0.0,0.0,0.08319738988580751,0.0,0.11256117455138662,0.0
F7,0.0,0.6962421711899791,0.10855949895615867,0.0,0.07411273486430063,0.0,0.12108559498956159,0.0
F8,0.0,0.04389233954451346,0.6107660455486542,0.019461697722567287,0.0,0.02774327122153209,0.12173913043478261,0.1763975155279503
Fp2,0.0,0.0,0.03459972862957938,0.5230664857530529,0.0,0.4423337856173677,0.0,0.0
AF7,0.06528562460765851,0.044569993722536096,0.0,0.0,0.8901443816698054,0.0,0.0,0.0
FT8,0.0,0.0,0.04027226318774816,0.3681225184344867,0.0,0.5916052183777651,0.0,0.0
AF8,0.07850029291154072,0.06912712360867018,0.1687170474516696,0.0,0.0,0.0,0.6004686584651435,0.08318687756297598
AF4,0.0,0.0,0.25937307928703135,0.0,0.0,0.0,0.08727719729563614,0.6533497234173326
