,Fp1,F7,FT10,F8,Fp2,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.43613707165109034,0.0,0.0,0.0,0.19781931464174454,0.0,0.3660436137071651
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.08047411104179664,0.0,0.0,0.0,0.5202744853399875,0.0,0.39925140361821587
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.11242884250474383,0.0,0.0,0.0,0.3026565464895636,0.0,0.5849146110056926
