,Fp1,TP10,F8,Fp2,AF7,FT8,F6,AF8
Fp1,0.3310810810810811,0.13175675675675674,0.0,0.20270270270270271,0.3344594594594595,0.0,0.0,0.0
TP10,0.08401639344262295,0.4057377049180328,0.0,0.10040983606557377,0.4098360655737705,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25203252032520324,0.1910569105691057,0.0,0.2764227642276423,0.2804878048780488,0.0,0.0,0.0
AF7,0.102803738317757,0.20768431983385255,0.0,0.07165109034267912,0.6178608515057114,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
