,FC2,F8,Fp2,AF7,C2,FC4,F2,FCz
FC2,0.728125,0.271875,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.13843648208469056,0.8615635179153095,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.6377245508982036,0.36227544910179643,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.40706476030277544,0.5929352396972245,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.24975024975024976,0.24975024975024976,0.25074925074925075,0.24975024975024976
FC4,0.0,0.0,0.0,0.0,0.24975124378109453,0.24975124378109453,0.2507462686567164,0.24975124378109453
F2,0.0,0.0,0.0,0.0,0.24975024975024976,0.24975024975024976,0.25074925074925075,0.24975024975024976
FCz,0.0,0.0,0.0,0.0,0.24975024975024976,0.24975024975024976,0.25074925074925075,0.24975024975024976
