,Fp1,FT9,T7,TP9,O2,Fp2,TP7,AF8
Fp1,0.416,0.0,0.0,0.0,0.0,0.34933333333333333,0.0,0.23466666666666666
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.40372670807453415,0.0,0.0,0.0,0.0,0.40372670807453415,0.0,0.19254658385093168
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.37037037037037035,0.0,0.0,0.0,0.0,0.26337448559670784,0.0,0.3662551440329218
