,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.9254658385093167,0.0,0.07453416149068323,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.07692307692307693,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.0,0.39019607843137255,0.060784313725490195,0.22156862745098038,0.2529411764705882,0.07450980392156863
isthmuscingulate-rh,0.0,0.0,0.0,0.07616707616707617,0.5724815724815725,0.1597051597051597,0.13022113022113022,0.06142506142506143
lingual-lh,0.0,0.0,0.0,0.17851500789889416,0.11532385466034756,0.3333333333333333,0.24644549763033174,0.1263823064770932
parahippocampal-lh,0.0,0.0,0.0,0.20398773006134968,0.09049079754601227,0.2469325153374233,0.3205521472392638,0.13803680981595093
parahippocampal-rh,0.0,0.0,0.0,0.08388520971302428,0.0684326710816777,0.18984547461368653,0.2052980132450331,0.45253863134657835
