,bankssts-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parsorbitalis-lh,pericalcarine-lh,pericalcarine-rh,transversetemporal-rh
bankssts-lh,0.9659863945578231,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.01507537688442211,0.8542713567839196,0.0,0.0,0.0,0.0,0.0,0.1306532663316583
insula-rh,0.0,0.0,0.5612244897959183,0.0,0.14030612244897958,0.0,0.21683673469387754,0.08163265306122448
isthmuscingulate-rh,0.0,0.0,0.0,0.8279569892473119,0.0,0.12903225806451613,0.043010752688172046,0.0
parsorbitalis-lh,0.0,0.0,0.15730337078651685,0.0,0.5730337078651685,0.0,0.05056179775280899,0.21910112359550563
pericalcarine-lh,0.0,0.0,0.0,0.11518324607329843,0.0,0.837696335078534,0.04712041884816754,0.0
pericalcarine-rh,0.0,0.0,0.3563218390804598,0.03065134099616858,0.07662835249042145,0.034482758620689655,0.5019157088122606,0.0
transversetemporal-rh,0.0,0.08414239482200647,0.0970873786407767,0.0,0.23948220064724918,0.0,0.0,0.5792880258899676
