,FT9,P7,P8,FT10,F8,AF7,FT7,AF8
FT9,0.2222222222222222,0.25925925925925924,0.0,0.25925925925925924,0.0,0.0,0.25925925925925924,0.0
P7,0.15,0.275,0.0,0.275,0.0,0.0,0.3,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.15,0.275,0.0,0.275,0.0,0.0,0.3,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.14634146341463414,0.2682926829268293,0.0,0.2682926829268293,0.0,0.0,0.3170731707317073,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
