,Fp1,TP9,TP10,FT10,F8,AF7,AF8,AF4
Fp1,0.49382716049382713,0.0,0.0,0.0,0.0,0.0,0.0,0.5061728395061729
TP9,0.0,0.33507853403141363,0.33507853403141363,0.0,0.3298429319371728,0.0,0.0,0.0
TP10,0.0,0.32038834951456313,0.35436893203883496,0.0,0.32524271844660196,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.3350253807106599,0.3350253807106599,0.0,0.3299492385786802,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.4819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.5180722891566265
