,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.525,0.0,0.0,0.08333333333333333,0.17777777777777778,0.0,0.022222222222222223,0.19166666666666668
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.8506493506493507,0.0,0.0,0.08441558441558442,0.06493506493506493,0.0
parsorbitalis-rh,0.09811320754716982,0.0037735849056603774,0.0,0.6037735849056604,0.2188679245283019,0.0,0.05660377358490566,0.018867924528301886
parstriangularis-rh,0.17098445595854922,0.0,0.0,0.15803108808290156,0.4637305699481865,0.0,0.08549222797927461,0.12176165803108809
pericalcarine-lh,0.0,0.0,0.065,0.0,0.0,0.79,0.115,0.03
rostralanteriorcingulate-rh,0.03731343283582089,0.0,0.022388059701492536,0.055970149253731345,0.13059701492537312,0.08582089552238806,0.6343283582089553,0.033582089552238806
temporalpole-lh,0.2064516129032258,0.0,0.0,0.016129032258064516,0.13870967741935483,0.012903225806451613,0.02258064516129032,0.603225806451613
