,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.49874686716791977,0.05764411027568922,0.0,0.06766917293233082,0.03759398496240601,0.12280701754385964,0.012531328320802004,0.20300751879699247
frontalpole-lh,0.07278481012658228,0.5569620253164557,0.012658227848101266,0.04430379746835443,0.12341772151898735,0.04430379746835443,0.11075949367088607,0.03481012658227848
frontalpole-rh,0.0,0.047058823529411764,0.8529411764705882,0.0,0.0,0.0,0.047058823529411764,0.052941176470588235
lateralorbitofrontal-rh,0.06845238095238096,0.041666666666666664,0.0,0.5089285714285714,0.0,0.23511904761904762,0.0,0.14583333333333334
medialorbitofrontal-rh,0.04693140794223827,0.1552346570397112,0.0,0.0,0.5090252707581228,0.0,0.24548736462093862,0.04332129963898917
parsorbitalis-rh,0.1308139534883721,0.040697674418604654,0.0,0.25290697674418605,0.0,0.4476744186046512,0.0,0.12790697674418605
rostralanteriorcingulate-rh,0.020114942528735632,0.11206896551724138,0.034482758620689655,0.0,0.20977011494252873,0.0,0.6235632183908046,0.0
temporalpole-rh,0.20822622107969152,0.02313624678663239,0.028277634961439587,0.12596401028277635,0.02570694087403599,0.11311053984575835,0.0,0.4755784061696658
