,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.8581081081081081,0.0472972972972973,0.0,0.02702702702702703,0.0,0.06756756756756757,0.0,0.0
frontalpole-lh,0.028875379939209727,0.78419452887538,0.05623100303951368,0.03343465045592705,0.00911854103343465,0.05015197568389058,0.037993920972644375,0.0
frontalpole-rh,0.0,0.07072368421052631,0.8223684210526315,0.0,0.0,0.0,0.08388157894736842,0.023026315789473683
insula-lh,0.017673048600883652,0.029455081001472753,0.0,0.8217967599410898,0.010309278350515464,0.07658321060382917,0.020618556701030927,0.023564064801178203
isthmuscingulate-rh,0.0,0.0111731843575419,0.0,0.012569832402234637,0.7541899441340782,0.11871508379888268,0.002793296089385475,0.1005586592178771
parahippocampal-lh,0.033854166666666664,0.048177083333333336,0.0,0.06770833333333333,0.10026041666666667,0.6354166666666666,0.07552083333333333,0.0390625
temporalpole-lh,0.0,0.034578146611341634,0.07053941908713693,0.016597510373443983,0.0,0.07192254495159059,0.7828492392807745,0.02351313969571231
temporalpole-rh,0.0,0.0,0.02373887240356083,0.02225519287833828,0.11275964391691394,0.04154302670623145,0.03115727002967359,0.7685459940652819
