,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6720496894409937,0.008695652173913044,0.0422360248447205,0.115527950310559,0.0782608695652174,0.037267080745341616,0.04596273291925466,0.0
frontalpole-rh,0.0037688442211055275,0.6846733668341709,0.0,0.038944723618090454,0.10678391959798995,0.008793969849246231,0.12060301507537688,0.0364321608040201
insula-lh,0.05184174624829468,0.0,0.49931787175989084,0.11050477489768076,0.06412005457025921,0.18963165075034105,0.061391541609822645,0.023192360163710776
lateralorbitofrontal-lh,0.125,0.051470588235294115,0.10147058823529412,0.4455882352941177,0.07647058823529412,0.11470588235294117,0.08529411764705883,0.0
medialorbitofrontal-lh,0.06578947368421052,0.09688995215311005,0.061004784688995214,0.05263157894736842,0.5358851674641149,0.0035885167464114833,0.14952153110047847,0.034688995215311005
parahippocampal-lh,0.039627039627039624,0.0034965034965034965,0.1585081585081585,0.10256410256410256,0.0011655011655011655,0.6480186480186481,0.022144522144522144,0.024475524475524476
rostralanteriorcingulate-lh,0.02471315092674316,0.08120035304501325,0.038834951456310676,0.04589585172109444,0.11120917917034422,0.01500441306266549,0.47219770520741394,0.21094439541041482
rostralanteriorcingulate-rh,0.0,0.038410596026490065,0.022516556291390728,0.0,0.03576158940397351,0.02781456953642384,0.30596026490066225,0.5695364238410596
