,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
frontalpole-lh,0.3382352941176471,0.22058823529411764,0.0,0.14705882352941177,0.0,0.16176470588235295,0.1323529411764706,0.0
frontalpole-rh,0.23214285714285715,0.35714285714285715,0.0,0.16071428571428573,0.0,0.14285714285714285,0.10714285714285714,0.0
isthmuscingulate-rh,0.0,0.0,0.38095238095238093,0.0,0.0,0.2919254658385093,0.32712215320910976,0.0
medialorbitofrontal-lh,0.05194805194805195,0.045454545454545456,0.0,0.7207792207792207,0.14935064935064934,0.0,0.0,0.032467532467532464
parahippocampal-rh,0.0,0.0,0.0,0.1926605504587156,0.5596330275229358,0.0,0.009174311926605505,0.23853211009174313
pericalcarine-lh,0.024299065420560748,0.018691588785046728,0.24299065420560748,0.0,0.0,0.44485981308411215,0.2691588785046729,0.0
pericalcarine-rh,0.02033271719038817,0.014787430683918669,0.2902033271719039,0.0,0.0,0.28835489833641403,0.38632162661737524,0.0
temporalpole-lh,0.0,0.0,0.0,0.05343511450381679,0.183206106870229,0.0,0.0,0.7633587786259542
