,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.38405797101449274,0.025362318840579712,0.12318840579710146,0.2971014492753623,0.0,0.10869565217391304,0.06159420289855073,0.0
frontalpole-rh,0.022388059701492536,0.2537313432835821,0.0,0.23134328358208955,0.22388059701492538,0.0,0.26865671641791045,0.0
insula-lh,0.0824295010845987,0.0,0.47071583514099785,0.09978308026030369,0.07158351409978309,0.14099783080260303,0.09761388286334056,0.0368763557483731
lateralorbitofrontal-lh,0.16521739130434782,0.07608695652173914,0.08695652173913043,0.3652173913043478,0.11304347826086956,0.06739130434782609,0.12608695652173912,0.0
medialorbitofrontal-lh,0.0,0.06753246753246753,0.09610389610389611,0.11428571428571428,0.4727272727272727,0.0,0.23896103896103896,0.01038961038961039
parahippocampal-lh,0.17346938775510204,0.0,0.32653061224489793,0.17857142857142858,0.0,0.32142857142857145,0.0,0.0
rostralanteriorcingulate-lh,0.028888888888888888,0.08,0.09777777777777778,0.11555555555555555,0.20444444444444446,0.0,0.43555555555555553,0.03777777777777778
rostralanteriorcingulate-rh,0.0,0.0,0.3269230769230769,0.0,0.038461538461538464,0.0,0.3269230769230769,0.3076923076923077
