,Fp1,F7,FT9,Fp2,AF7,PO3,PO8,AF8
Fp1,0.5988593155893536,0.0,0.0,0.4011406844106464,0.0,0.0,0.0,0.0
F7,0.0,0.5142857142857142,0.0,0.0,0.4857142857142857,0.0,0.0,0.0
FT9,0.0,0.0,0.742914979757085,0.0,0.25708502024291496,0.0,0.0,0.0
Fp2,0.3554421768707483,0.0,0.0,0.6445578231292517,0.0,0.0,0.0,0.0
AF7,0.0,0.28995756718529,0.18246110325318246,0.0,0.5275813295615276,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
