,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.4318181818181818,0.15151515151515152,0.0,0.0,0.4166666666666667,0.0,0.0,0.0
parstriangularis-rh,0.22727272727272727,0.48863636363636365,0.0,0.0,0.2840909090909091,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.33980582524271846,0.1650485436893204,0.0,0.1650485436893204,0.1650485436893204,0.1650485436893204
precentral-rh,0.0,0.0,0.17857142857142858,0.20238095238095238,0.0,0.21428571428571427,0.21428571428571427,0.19047619047619047
rostralmiddlefrontal-rh,0.3897058823529412,0.18382352941176472,0.0,0.0,0.4264705882352941,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.1650485436893204,0.17475728155339806,0.0,0.24271844660194175,0.2524271844660194,0.1650485436893204
superiortemporal-lh,0.0,0.0,0.1574074074074074,0.16666666666666666,0.0,0.24074074074074073,0.2777777777777778,0.1574074074074074
superiortemporal-rh,0.0,0.012048192771084338,0.18072289156626506,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.1927710843373494
