,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh
caudalmiddlefrontal-rh,0.3484848484848485,0.0,0.0,0.0,0.15151515151515152,0.3484848484848485,0.15151515151515152,0.0
parstriangularis-rh,0.0,0.308411214953271,0.102803738317757,0.102803738317757,0.2803738317757009,0.0,0.102803738317757,0.102803738317757
postcentral-rh,0.0,0.10891089108910891,0.26732673267326734,0.25742574257425743,0.12871287128712872,0.0,0.0,0.2376237623762376
precentral-lh,0.0,0.11224489795918367,0.2653061224489796,0.25510204081632654,0.1326530612244898,0.0,0.0,0.23469387755102042
rostralmiddlefrontal-lh,0.056179775280898875,0.1797752808988764,0.07303370786516854,0.07303370786516854,0.28651685393258425,0.08426966292134831,0.17415730337078653,0.07303370786516854
rostralmiddlefrontal-rh,0.25252525252525254,0.0,0.0,0.0,0.15151515151515152,0.4444444444444444,0.15151515151515152,0.0
superiorparietal-lh,0.10752688172043011,0.11827956989247312,0.0,0.0,0.3118279569892473,0.15053763440860216,0.3118279569892473,0.0
superiortemporal-lh,0.0,0.0990990990990991,0.21621621621621623,0.21621621621621623,0.11711711711711711,0.0,0.0,0.35135135135135137
