,Fp1,TP9,P7,TP10,Fp2,AF7,AF3,F5
Fp1,0.47368421052631576,0.0,0.0,0.13533834586466165,0.39097744360902253,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.3392857142857143,0.0,0.0,0.32142857142857145,0.3392857142857143,0.0,0.0,0.0
Fp2,0.43089430894308944,0.0,0.0,0.14634146341463414,0.42276422764227645,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
