,Fp1,TP9,P7,TP10,Fp2,AF7,AF3,F5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.46,0.2,0.34,0.0,0.0
Fp2,0.0,0.0,0.0,0.33695652173913043,0.32608695652173914,0.33695652173913043,0.0,0.0
AF7,0.0,0.0,0.0,0.39097744360902253,0.22556390977443608,0.38345864661654133,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
