,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.21428571428571427,0.07142857142857142,0.08928571428571429,0.05357142857142857,0.14285714285714285,0.05357142857142857,0.0,0.05357142857142857,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.05357142857142857,0.0
caudalmiddlefrontal-rh,0.031746031746031744,0.20634920634920634,0.047619047619047616,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.20634920634920634,0.23809523809523808,0.031746031746031744,0.0,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.047619047619047616
inferiorparietal-rh,0.07575757575757576,0.07575757575757576,0.18181818181818182,0.0,0.10606060606060606,0.0,0.0,0.10606060606060606,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.15151515151515152,0.0
parsopercularis-lh,0.10416666666666667,0.0,0.0,0.14583333333333334,0.0,0.14583333333333334,0.041666666666666664,0.10416666666666667,0.16666666666666666,0.0,0.0,0.0,0.14583333333333334,0.08333333333333333,0.0,0.0625,0.0,0.0,0.0
parstriangularis-rh,0.07042253521126761,0.18309859154929578,0.07042253521126761,0.0,0.2112676056338028,0.0,0.0,0.0,0.0,0.14084507042253522,0.18309859154929578,0.028169014084507043,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.04225352112676056,0.04225352112676056
postcentral-lh,0.07352941176470588,0.0,0.0,0.11764705882352941,0.0,0.14705882352941177,0.07352941176470588,0.07352941176470588,0.11764705882352941,0.0,0.0,0.04411764705882353,0.10294117647058823,0.10294117647058823,0.04411764705882353,0.08823529411764706,0.0,0.0,0.014705882352941176
postcentral-rh,0.0,0.0,0.0,0.05,0.0,0.0875,0.125,0.0125,0.0375,0.05,0.025,0.1,0.025,0.1375,0.1,0.125,0.05,0.0,0.075
precentral-lh,0.08536585365853659,0.0,0.10975609756097561,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.17073170731707318,0.17073170731707318,0.0,0.0,0.0,0.1951219512195122,0.012195121951219513,0.0,0.0,0.0,0.13414634146341464,0.0
precentral-rh,0.08791208791208792,0.0,0.08791208791208792,0.06593406593406594,0.01098901098901099,0.06593406593406594,0.01098901098901099,0.15384615384615385,0.17582417582417584,0.0,0.0,0.0,0.18681318681318682,0.03296703296703297,0.0,0.02197802197802198,0.0,0.0989010989010989,0.0
rostralmiddlefrontal-lh,0.0,0.0989010989010989,0.0,0.0,0.06593406593406594,0.01098901098901099,0.06593406593406594,0.0,0.0,0.17582417582417584,0.16483516483516483,0.08791208791208792,0.0,0.054945054945054944,0.07692307692307693,0.04395604395604396,0.054945054945054944,0.0,0.0989010989010989
rostralmiddlefrontal-rh,0.011111111111111112,0.13333333333333333,0.022222222222222223,0.0,0.1,0.0,0.044444444444444446,0.0,0.0,0.18888888888888888,0.2,0.06666666666666667,0.0,0.03333333333333333,0.05555555555555555,0.022222222222222223,0.044444444444444446,0.0,0.07777777777777778
superiorfrontal-lh,0.0,0.0,0.0,0.02564102564102564,0.0,0.0641025641025641,0.1282051282051282,0.0,0.01282051282051282,0.07692307692307693,0.05128205128205128,0.1282051282051282,0.0,0.11538461538461539,0.1282051282051282,0.10256410256410256,0.0641025641025641,0.0,0.10256410256410256
superiorfrontal-rh,0.10638297872340426,0.010638297872340425,0.10638297872340426,0.05319148936170213,0.031914893617021274,0.05319148936170213,0.0,0.14893617021276595,0.1595744680851064,0.0,0.0,0.0,0.18085106382978725,0.02127659574468085,0.0,0.010638297872340425,0.0,0.11702127659574468,0.0
superiorparietal-lh,0.023529411764705882,0.0,0.0,0.07058823529411765,0.0,0.10588235294117647,0.10588235294117647,0.03529411764705882,0.058823529411764705,0.03529411764705882,0.011764705882352941,0.08235294117647059,0.047058823529411764,0.12941176470588237,0.08235294117647059,0.11764705882352941,0.03529411764705882,0.0,0.058823529411764705
