,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-lh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3076923076923077,0.11405835543766578,0.034482758620689655,0.11405835543766578,0.11405835543766578,0.15649867374005305,0.11671087533156499,0.042440318302387266
frontalpole-rh,0.14184397163120568,0.2978723404255319,0.031914893617021274,0.10638297872340426,0.12411347517730496,0.12411347517730496,0.1453900709219858,0.028368794326241134
lateraloccipital-rh,0.10273972602739725,0.04794520547945205,0.5753424657534246,0.08904109589041095,0.06164383561643835,0.06164383561643835,0.06164383561643835,0.0
medialorbitofrontal-lh,0.16600790513833993,0.1225296442687747,0.043478260869565216,0.42292490118577075,0.07114624505928854,0.07905138339920949,0.09486166007905138,0.0
parsopercularis-rh,0.17229729729729729,0.12837837837837837,0.02364864864864865,0.05067567567567568,0.34459459459459457,0.13175675675675674,0.14189189189189189,0.006756756756756757
rostralanteriorcingulate-lh,0.18541033434650456,0.11854103343465046,0.02735562310030395,0.0668693009118541,0.1094224924012158,0.2978723404255319,0.13677811550151975,0.057750759878419454
rostralanteriorcingulate-rh,0.18382352941176472,0.1801470588235294,0.03308823529411765,0.07720588235294118,0.14338235294117646,0.16911764705882354,0.21323529411764705,0.0
temporalpole-rh,0.08421052631578947,0.09473684210526316,0.021052631578947368,0.0,0.0,0.16842105263157894,0.0,0.631578947368421
