,bankssts-rh,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,parsorbitalis-rh,posteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.47257383966244726,0.0,0.08016877637130802,0.13924050632911392,0.0970464135021097,0.02109704641350211,0.08438818565400844,0.10548523206751055
frontalpole-lh,0.0,0.9230769230769231,0.019230769230769232,0.0,0.009615384615384616,0.04807692307692308,0.0,0.0
frontalpole-rh,0.12048192771084337,0.030120481927710843,0.6204819277108434,0.0963855421686747,0.03614457831325301,0.07228915662650602,0.024096385542168676,0.0
inferiorparietal-rh,0.1464968152866242,0.0,0.06369426751592357,0.35668789808917195,0.03821656050955414,0.08280254777070063,0.1464968152866242,0.16560509554140126
parsorbitalis-rh,0.17647058823529413,0.011764705882352941,0.03529411764705882,0.058823529411764705,0.5529411764705883,0.0,0.1588235294117647,0.0058823529411764705
posteriorcingulate-lh,0.02912621359223301,0.02912621359223301,0.11650485436893204,0.1262135922330097,0.0,0.6504854368932039,0.0,0.04854368932038835
temporalpole-rh,0.09467455621301775,0.0,0.011834319526627219,0.15976331360946747,0.10059171597633136,0.0,0.5739644970414202,0.05917159763313609
transversetemporal-rh,0.1056338028169014,0.0,0.0,0.1267605633802817,0.014084507042253521,0.02112676056338028,0.04225352112676056,0.6901408450704225
