,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0755939524838013,0.058315334773218146,0.0,0.07775377969762419,0.0,0.0734341252699784,0.0,0.038876889848812095,0.056155507559395246,0.0,0.0,0.0,0.0,0.0,0.0,0.06911447084233262,0.0,0.06911447084233262,0.06479481641468683,0.0,0.032397408207343416,0.0,0.0,0.0,0.0,0.06479481641468683,0.07775377969762419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05399568034557235,0.0,0.0,0.03023758099352052,0.0,0.0,0.0,0.0,0.0,0.0,0.04967602591792657,0.0,0.0,0.0,0.0,0.0,0.0755939524838013,0.0,0.032397408207343416,0.0,0.0,0.0
F3,0.06801007556675064,0.0654911838790932,0.0,0.06801007556675064,0.0,0.06801007556675064,0.0,0.04030226700251889,0.06297229219143577,0.0,0.0,0.0,0.0,0.0,0.0,0.06801007556675064,0.0,0.06801007556675064,0.06297229219143577,0.0,0.037783375314861464,0.0,0.0,0.0,0.0,0.0654911838790932,0.06801007556675064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05793450881612091,0.0,0.0,0.03526448362720403,0.0,0.0,0.0,0.0,0.0,0.0,0.05793450881612091,0.0,0.0,0.0,0.0,0.0,0.06801007556675064,0.0,0.037783375314861464,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0728051391862955,0.057815845824411134,0.0,0.07708779443254818,0.0,0.07494646680942184,0.0,0.03854389721627409,0.055674518201284794,0.0,0.0,0.0,0.0,0.0,0.0,0.0728051391862955,0.0,0.07066381156316917,0.06852248394004283,0.0,0.032119914346895075,0.0,0.0,0.0,0.0,0.06209850107066381,0.07922912205567452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05353319057815846,0.0,0.0,0.029978586723768737,0.0,0.0,0.0,0.0,0.0,0.0,0.04925053533190578,0.0,0.0,0.0,0.0,0.0,0.0728051391862955,0.0,0.032119914346895075,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.07017543859649122,0.05921052631578947,0.0,0.07456140350877193,0.0,0.07456140350877193,0.0,0.039473684210526314,0.05701754385964912,0.0,0.0,0.0,0.0,0.0,0.0,0.07456140350877193,0.0,0.07236842105263158,0.07017543859649122,0.0,0.03289473684210526,0.0,0.0,0.0,0.0,0.05921052631578947,0.07675438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482456140350877,0.0,0.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.05043859649122807,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.03289473684210526,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.06844106463878327,0.053231939163498096,0.0,0.06844106463878327,0.0,0.06844106463878327,0.0,0.06463878326996197,0.060836501901140684,0.0,0.0,0.0,0.0,0.0,0.0,0.06844106463878327,0.0,0.06844106463878327,0.06844106463878327,0.0,0.053231939163498096,0.0,0.0,0.0,0.0,0.053231939163498096,0.06844106463878327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06463878326996197,0.0,0.0,0.030418250950570342,0.0,0.0,0.0,0.0,0.0,0.0,0.049429657794676805,0.0,0.0,0.0,0.0,0.0,0.06844106463878327,0.0,0.022813688212927757,0.0,0.0,0.0
TP9,0.06701030927835051,0.059278350515463915,0.0,0.06701030927835051,0.0,0.06701030927835051,0.0,0.04639175257731959,0.06443298969072164,0.0,0.0,0.0,0.0,0.0,0.0,0.06701030927835051,0.0,0.06701030927835051,0.06701030927835051,0.0,0.03865979381443299,0.0,0.0,0.0,0.0,0.059278350515463915,0.06701030927835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06443298969072164,0.0,0.0,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.05670103092783505,0.0,0.0,0.0,0.0,0.0,0.06701030927835051,0.0,0.03865979381443299,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04149377593360996,0.0,0.0,0.0,0.04564315352697095,0.04564315352697095,0.0,0.04564315352697095,0.0,0.0,0.04564315352697095,0.0,0.04564315352697095,0.0,0.04564315352697095,0.0,0.0,0.0,0.04564315352697095,0.0,0.04564315352697095,0.0,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.0,0.0,0.0,0.04564315352697095,0.0,0.0,0.04564315352697095,0.0,0.0,0.0,0.04564315352697095,0.0,0.04564315352697095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04564315352697095,0.0,0.04564315352697095
