,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh
caudalmiddlefrontal-rh,0.336734693877551,0.11224489795918367,0.0,0.0,0.12244897959183673,0.3163265306122449,0.11224489795918367,0.0
parstriangularis-rh,0.09740259740259741,0.33766233766233766,0.032467532467532464,0.09090909090909091,0.18831168831168832,0.12337662337662338,0.06493506493506493,0.06493506493506493
postcentral-lh,0.0,0.1346153846153846,0.17307692307692307,0.21153846153846154,0.17307692307692307,0.0,0.09615384615384616,0.21153846153846154
postcentral-rh,0.0,0.18666666666666668,0.12,0.26666666666666666,0.14666666666666667,0.0,0.06666666666666667,0.21333333333333335
rostralmiddlefrontal-lh,0.06395348837209303,0.18604651162790697,0.05232558139534884,0.0755813953488372,0.3023255813953488,0.0755813953488372,0.1686046511627907,0.0755813953488372
rostralmiddlefrontal-rh,0.2831858407079646,0.1415929203539823,0.0,0.0,0.12389380530973451,0.336283185840708,0.11504424778761062,0.0
superiorparietal-lh,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.26666666666666666,0.10476190476190476,0.2571428571428571,0.05714285714285714
superiortemporal-lh,0.0,0.1411764705882353,0.10588235294117647,0.2,0.12941176470588237,0.0,0.058823529411764705,0.36470588235294116
