,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.53125,0.0,0.0,0.0,0.46875,0.0,0.0
P3,0.0,0.0,0.2465753424657534,0.2465753424657534,0.2534246575342466,0.0,0.2534246575342466,0.0
Cz,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0
F5,0.0,0.0,0.1977401129943503,0.1977401129943503,0.3898305084745763,0.0,0.21468926553672316,0.0
PO3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
POz,0.0,0.0,0.23809523809523808,0.23809523809523808,0.2653061224489796,0.0,0.2585034013605442,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
