,P3,Oz,TP10,Fp2,F5,PO3,POz,PO8
P3,0.3246753246753247,0.0,0.0,0.0,0.33766233766233766,0.0,0.33766233766233766,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.65,0.0,0.35,0.0,0.0
F5,0.19391634980988592,0.0,0.0,0.0,0.4524714828897338,0.0,0.35361216730038025,0.0
PO3,0.0,0.0,0.0,0.46,0.0,0.54,0.0,0.0
POz,0.21551724137931033,0.0,0.0,0.0,0.39655172413793105,0.0,0.3879310344827586,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
