,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.3380281690140845,0.3380281690140845,0.0,0.323943661971831,0.0
F5,0.0,0.0,0.0,0.23655913978494625,0.41935483870967744,0.0,0.34408602150537637,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.25,0.38095238095238093,0.0,0.36904761904761907,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
