,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.2915228231683928,0.005753739930955121,0.1380897583429229,0.13003452243958574,0.10970464135021098,0.02915228231683928,0.13885692366705024,0.15688530878404297
F7,0.012987012987012988,0.476461038961039,0.01948051948051948,0.060876623376623376,0.03896103896103896,0.299512987012987,0.03896103896103896,0.052759740259740256
P3,0.08899876390605686,0.005933250927070457,0.22101359703337453,0.20173053152039555,0.16662546353522867,0.0,0.1757725587144623,0.13992583436341163
Cz,0.0780498970016022,0.017624170290684367,0.18837262531471732,0.22636758983749142,0.16662851911192492,0.0,0.19089036392767222,0.13206683451590753
F5,0.07501320655044902,0.012150026413100899,0.17300581088219757,0.18541996830427893,0.26148969889064977,0.006603275224511358,0.18832540940306391,0.09799260433174854
PO3,0.06115702479338843,0.30991735537190085,0.0,0.0,0.019008264462809916,0.6008264462809917,0.0,0.00909090909090909
POz,0.08846058808994317,0.011860637509266123,0.17321472695824067,0.20088954781319496,0.1784037558685446,0.0,0.23375339757845318,0.1134173461823573
PO8,0.12229593308335737,0.017017594462070955,0.17161811364291896,0.17450245168733775,0.11450822036342659,0.002019036631093164,0.1398903951543121,0.2581482549754831
