,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
P3,0.0,0.0,0.25475285171102663,0.2509505703422053,0.25475285171102663,0.0,0.10266159695817491,0.13688212927756654
Cz,0.0,0.0,0.25842696629213485,0.2546816479400749,0.24719101123595505,0.0,0.10112359550561797,0.13857677902621723
F5,0.0,0.0,0.2441860465116279,0.24031007751937986,0.27906976744186046,0.0,0.10465116279069768,0.13178294573643412
PO3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
POz,0.0,0.0,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.0,0.19696969696969696,0.1893939393939394
PO8,0.0,0.0,0.2159090909090909,0.2159090909090909,0.20454545454545456,0.0,0.1534090909090909,0.21022727272727273
