,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.25065963060686014,0.0,0.24274406332453827,0.18469656992084432,0.23218997361477572,0.0,0.08970976253298153,0.0
T7,0.0,0.5268817204301075,0.0,0.0,0.0,0.4731182795698925,0.0,0.0
P3,0.22774869109947643,0.0,0.2513089005235602,0.17801047120418848,0.25392670157068065,0.0,0.08900523560209424,0.0
Cz,0.22006472491909385,0.0,0.22653721682847897,0.22006472491909385,0.22330097087378642,0.0,0.11003236245954692,0.0
F5,0.2222222222222222,0.0,0.24661246612466126,0.17886178861788618,0.26287262872628725,0.0,0.08943089430894309,0.0
PO3,0.0,0.4883720930232558,0.0,0.0,0.0,0.5116279069767442,0.0,0.0
F6,0.20118343195266272,0.0,0.20118343195266272,0.20118343195266272,0.20118343195266272,0.0,0.1952662721893491,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
