,Fp1,P4,Fp2,AF7,AF3,FT7,C5,AF8
Fp1,0.3,0.0,0.275,0.0,0.0,0.11666666666666667,0.0,0.30833333333333335
P4,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0
Fp2,0.29906542056074764,0.0,0.29906542056074764,0.0,0.0,0.09345794392523364,0.0,0.308411214953271
AF7,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.23880597014925373,0.0,0.1791044776119403,0.0,0.0,0.2835820895522388,0.0,0.29850746268656714
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.20108695652173914,0.0,0.1793478260869565,0.0,0.0,0.10326086956521739,0.0,0.5163043478260869
