,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.3567251461988304,0.0,0.0,0.05263157894736842,0.04093567251461988,0.0,0.30994152046783624,0.23976608187134502
F7,0.0,0.4117647058823529,0.16470588235294117,0.0,0.0,0.4235294117647059,0.0,0.0
FT9,0.0,0.34146341463414637,0.3170731707317073,0.0,0.0,0.34146341463414637,0.0,0.0
P7,0.23076923076923078,0.0,0.0,0.20512820512820512,0.10256410256410256,0.0,0.23076923076923078,0.23076923076923078
P4,0.21212121212121213,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.21212121212121213,0.21212121212121213
FC6,0.0,0.22151898734177214,0.08860759493670886,0.0,0.0,0.689873417721519,0.0,0.0
Fp2,0.3353658536585366,0.0,0.0,0.054878048780487805,0.042682926829268296,0.0,0.3231707317073171,0.24390243902439024
F6,0.29850746268656714,0.0,0.0,0.06716417910447761,0.05223880597014925,0.0,0.2835820895522388,0.29850746268656714
