,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.3202231520223152,0.03905160390516039,0.040446304044630406,0.06555090655509066,0.07587168758716877,0.0396094839609484,0.24267782426778242,0.17656903765690377
F7,0.049786628733997154,0.37233285917496445,0.14295874822190613,0.10206258890469416,0.08961593172119488,0.1162873399715505,0.06827880512091039,0.05867709815078236
FT9,0.056074766355140186,0.15439252336448597,0.3558878504672897,0.1091588785046729,0.06392523364485982,0.06355140186915888,0.05457943925233645,0.14242990654205606
P7,0.08682634730538923,0.1092814371257485,0.1059131736526946,0.33532934131736525,0.10778443113772455,0.08832335329341318,0.10553892215568862,0.06100299401197605
P4,0.08785529715762273,0.08042635658914729,0.05490956072351421,0.09011627906976744,0.34270025839793283,0.1744186046511628,0.08656330749354005,0.08301033591731266
FC6,0.05387205387205387,0.11784511784511785,0.06397306397306397,0.08641975308641975,0.20127197904975683,0.3460531238309016,0.06958473625140292,0.0609801720912832
Fp2,0.24395665462628507,0.05501528202278411,0.03973325923867741,0.08002222839677688,0.07446512920255627,0.052236732425673796,0.3209224784662406,0.13364823562100583
F6,0.18902802623732856,0.05068574836016696,0.11299940369707812,0.049194991055456175,0.07930828861061419,0.04800238521168754,0.1413237924865832,0.32945736434108525
