,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.5652173913043478,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.30434782608695654
inferiorparietal-rh,0.0,0.3137254901960784,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.10784313725490197,0.06862745098039216,0.0
parsopercularis-lh,0.0,0.2,0.35294117647058826,0.17647058823529413,0.10588235294117647,0.10588235294117647,0.058823529411764705,0.0
rostralmiddlefrontal-rh,0.031578947368421054,0.2,0.17894736842105263,0.29473684210526313,0.15789473684210525,0.07368421052631578,0.06315789473684211,0.0
superiorfrontal-lh,0.0,0.1744186046511628,0.12790697674418605,0.1511627906976744,0.4883720930232558,0.0,0.05813953488372093,0.0
superiorfrontal-rh,0.0,0.14516129032258066,0.11290322580645161,0.08064516129032258,0.0,0.5806451612903226,0.03225806451612903,0.04838709677419355
superiorparietal-rh,0.0,0.12280701754385964,0.10526315789473684,0.08771929824561403,0.08771929824561403,0.07017543859649122,0.49122807017543857,0.03508771929824561
superiortemporal-lh,0.15151515151515152,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.7272727272727273
