,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.7555555555555555,0.0,0.044444444444444446,0.08888888888888889,0.1111111111111111,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.3246753246753247,0.07792207792207792,0.05194805194805195,0.18181818181818182,0.2597402597402597,0.1038961038961039,0.0
parsopercularis-lh,0.07692307692307693,0.07692307692307693,0.6346153846153846,0.0,0.07692307692307693,0.11538461538461539,0.019230769230769232,0.0
rostralmiddlefrontal-lh,0.0847457627118644,0.06779661016949153,0.0,0.6440677966101694,0.0847457627118644,0.0,0.11864406779661017,0.0
rostralmiddlefrontal-rh,0.056818181818181816,0.17045454545454544,0.09090909090909091,0.07954545454545454,0.375,0.17045454545454544,0.056818181818181816,0.0
superiorfrontal-lh,0.0,0.19318181818181818,0.09090909090909091,0.0,0.17045454545454544,0.4772727272727273,0.06818181818181818,0.0
superiorparietal-rh,0.0,0.15584415584415584,0.03896103896103896,0.09090909090909091,0.1038961038961039,0.1038961038961039,0.4675324675324675,0.03896103896103896
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.975
