,bankssts-rh,frontalpole-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.4513715710723192,0.24189526184538654,0.05486284289276808,0.0798004987531172,0.0,0.0399002493765586,0.13216957605985039,0.0
frontalpole-lh,0.21348314606741572,0.4202247191011236,0.038202247191011236,0.0853932584269663,0.0,0.10337078651685393,0.1393258426966292,0.0
parahippocampal-lh,0.08016877637130802,0.06329113924050633,0.7257383966244726,0.02531645569620253,0.0,0.05907172995780591,0.0,0.046413502109704644
parahippocampal-rh,0.18848167539267016,0.2198952879581152,0.041884816753926704,0.5497382198952879,0.0,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.013793103448275862,0.9862068965517241,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.056338028169014086,0.215962441314554,0.056338028169014086,0.0,0.0,0.5117370892018779,0.1596244131455399,0.0
rostralanteriorcingulate-rh,0.17117117117117117,0.21021021021021022,0.0,0.003003003003003003,0.0,0.11411411411411411,0.43543543543543545,0.06606606606606606
temporalpole-rh,0.0,0.0,0.061611374407582936,0.0,0.0,0.0,0.11374407582938388,0.8246445497630331
